,Date,Close
983,2003-10-09,7019.100098
984,2003-10-10,6974.700195
985,2003-10-13,7063.100098
986,2003-10-14,7040.700195
987,2003-10-15,7043.5
988,2003-10-16,7034.299805
989,2003-10-17,6993.600098
990,2003-10-20,6984.799805
991,2003-10-21,7007.399902
992,2003-10-22,6914.600098
993,2003-10-23,6879.899902
994,2003-10-24,6869.0
995,2003-10-27,6951.0
996,2003-10-28,7023.799805
997,2003-10-29,7030.399902
998,2003-10-30,7119.100098
999,2003-10-31,7129.5
1000,2003-11-03,7215.299805
1001,2003-11-04,7199.700195
1002,2003-11-05,7196.100098
1003,2003-11-06,7228.100098
1004,2003-11-07,7267.799805
1005,2003-11-10,7222.899902
1006,2003-11-11,7191.399902
1007,2003-11-12,7246.700195
1008,2003-11-13,7258.799805
1009,2003-11-14,7293.799805
1010,2003-11-17,7134.0
1011,2003-11-18,7127.299805
1012,2003-11-19,7131.5
1013,2003-11-20,7111.600098
1014,2003-11-21,7145.0
1015,2003-11-24,7243.799805
1016,2003-11-25,7251.899902
1017,2003-11-26,7227.399902
1018,2003-11-27,7249.899902
1019,2003-11-28,7252.5
1020,2003-12-01,7372.299805
1021,2003-12-02,7348.700195
1022,2003-12-03,7384.299805
1023,2003-12-04,7367.100098
1024,2003-12-05,7348.100098
1026,2003-12-09,7391.0
1027,2003-12-10,7358.799805
1028,2003-12-11,7432.200195
1029,2003-12-12,7434.399902
1030,2003-12-15,7471.799805
1031,2003-12-16,7487.0
1032,2003-12-17,7506.299805
1033,2003-12-18,7585.5
1034,2003-12-19,7617.600098
1035,2003-12-22,7619.100098
1036,2003-12-23,7696.5
1040,2003-12-29,7760.399902
1041,2003-12-30,7737.200195
1044,2004-01-02,7879.200195
1045,2004-01-05,7911.399902
1047,2004-01-07,7913.700195
1048,2004-01-08,7943.399902
1049,2004-01-09,7924.600098
1050,2004-01-12,7934.600098
1051,2004-01-13,7946.100098
1052,2004-01-14,7978.100098
1053,2004-01-15,7957.299805
1054,2004-01-16,7979.299805
1055,2004-01-19,8016.299805
1056,2004-01-20,7987.899902
1057,2004-01-21,8051.899902
1058,2004-01-22,8101.299805
1059,2004-01-23,8114.5
1060,2004-01-26,8031.399902
1061,2004-01-27,8061.100098
1062,2004-01-28,8116.399902
1063,2004-01-29,8013.100098
1064,2004-01-30,7929.899902
1065,2004-02-02,7958.600098
1066,2004-02-03,7960.299805
1067,2004-02-04,7888.799805
1068,2004-02-05,7949.100098
1069,2004-02-06,8024.899902
1070,2004-02-09,8135.200195
1071,2004-02-10,8171.899902
1072,2004-02-11,8197.200195
1073,2004-02-12,8242.299805
1074,2004-02-13,8199.599609
1075,2004-02-16,8226.5
1076,2004-02-17,8258.900391
1077,2004-02-18,8283.0
1078,2004-02-19,8340.599609
1079,2004-02-20,8237.799805
1080,2004-02-23,8245.200195
1081,2004-02-24,8159.600098
1082,2004-02-25,8173.600098
1083,2004-02-26,8160.200195
1084,2004-02-27,8249.400391
1085,2004-03-01,8300.400391
1086,2004-03-02,8354.0
1087,2004-03-03,8280.400391
1088,2004-03-04,8337.900391
1089,2004-03-05,8346.099609
1090,2004-03-08,8369.700195
1091,2004-03-09,8286.700195
1092,2004-03-10,8292.900391
1093,2004-03-11,8112.399902
1094,2004-03-12,8032.600098
1095,2004-03-15,7699.100098
1096,2004-03-16,7810.700195
1097,2004-03-17,7948.100098
1098,2004-03-18,7820.399902
1099,2004-03-19,7879.100098
1100,2004-03-22,7727.799805
1101,2004-03-23,7768.299805
1102,2004-03-24,7752.899902
1103,2004-03-25,7914.799805
1104,2004-03-26,7952.799805
1105,2004-03-29,8021.100098
1106,2004-03-30,8004.200195
1107,2004-03-31,8018.100098
1108,2004-04-01,8097.899902
1109,2004-04-02,8269.700195
1110,2004-04-05,8285.900391
1111,2004-04-06,8281.799805
1112,2004-04-07,8294.799805
1113,2004-04-08,8390.099609
1116,2004-04-13,8444.299805
1117,2004-04-14,8352.0
1118,2004-04-15,8310.400391
1119,2004-04-16,8387.900391
1120,2004-04-19,8340.400391
1121,2004-04-20,8375.200195
1122,2004-04-21,8282.099609
1123,2004-04-22,8293.599609
1124,2004-04-23,8331.700195
1125,2004-04-26,8362.900391
1126,2004-04-27,8359.0
1127,2004-04-28,8232.700195
1128,2004-04-29,8159.399902
1129,2004-04-30,8109.5
1130,2004-05-03,8170.600098
1131,2004-05-04,8151.600098
1132,2004-05-05,8235.799805
1133,2004-05-06,8119.299805
1134,2004-05-07,8027.0
1135,2004-05-10,7815.100098
1136,2004-05-11,7909.0
1137,2004-05-12,7829.0
1138,2004-05-13,7866.399902
1139,2004-05-14,7779.700195
1140,2004-05-17,7671.899902
1141,2004-05-18,7724.899902
1142,2004-05-19,7900.0
1143,2004-05-20,7817.200195
1144,2004-05-21,7806.5
1145,2004-05-24,7883.899902
1146,2004-05-25,7841.5
1147,2004-05-26,7926.100098
1148,2004-05-27,7965.399902
1149,2004-05-28,7951.600098
1150,2004-05-31,7959.299805
1151,2004-06-01,7848.399902
1152,2004-06-02,7908.700195
1153,2004-06-03,7901.899902
1154,2004-06-04,8010.700195
1155,2004-06-07,8109.0
1156,2004-06-08,8103.700195
1157,2004-06-09,8075.200195
1158,2004-06-10,8097.700195
1159,2004-06-11,8062.299805
1160,2004-06-14,7965.200195
1161,2004-06-15,8028.600098
1162,2004-06-16,8069.299805
1163,2004-06-17,8102.899902
1164,2004-06-18,8109.200195
1165,2004-06-21,8129.299805
1166,2004-06-22,8056.5
1167,2004-06-23,8107.200195
1168,2004-06-24,8162.600098
1169,2004-06-25,8120.5
1170,2004-06-28,8184.399902
1171,2004-06-29,8131.200195
1172,2004-06-30,8078.299805
1173,2004-07-01,8085.299805
1174,2004-07-02,8034.600098
1175,2004-07-05,8060.299805
1176,2004-07-06,8022.799805
1177,2004-07-07,8063.799805
1178,2004-07-08,8085.0
1179,2004-07-09,8047.5
1180,2004-07-12,8053.600098
1181,2004-07-13,8076.5
1182,2004-07-14,8029.600098
1183,2004-07-15,7983.100098
1184,2004-07-16,8010.899902
1185,2004-07-19,7981.399902
1186,2004-07-20,7990.0
1187,2004-07-21,8031.399902
1188,2004-07-22,7925.200195
1189,2004-07-23,7848.799805
1190,2004-07-26,7740.899902
1191,2004-07-27,7842.299805
1192,2004-07-28,7809.100098
1193,2004-07-29,7872.799805
1194,2004-07-30,7919.299805
1195,2004-08-02,7869.0
1196,2004-08-03,7894.200195
1197,2004-08-04,7812.299805
1198,2004-08-05,7836.5
1199,2004-08-06,7681.0
1200,2004-08-09,7633.600098
1201,2004-08-10,7654.700195
1202,2004-08-11,7607.700195
1203,2004-08-12,7624.200195
1204,2004-08-13,7578.299805
1206,2004-08-17,7670.700195
1207,2004-08-18,7709.100098
1208,2004-08-19,7734.5
1209,2004-08-20,7707.100098
1210,2004-08-23,7788.899902
1211,2004-08-24,7792.700195
1212,2004-08-25,7784.100098
1213,2004-08-26,7838.200195
1214,2004-08-27,7882.299805
1215,2004-08-30,7881.700195
1216,2004-08-31,7869.5
1217,2004-09-01,7938.899902
1218,2004-09-02,7983.899902
1219,2004-09-03,8061.100098
1220,2004-09-06,8107.600098
1221,2004-09-07,8112.100098
1222,2004-09-08,8096.399902
1223,2004-09-09,8039.100098
1224,2004-09-10,8055.899902
1225,2004-09-13,8120.100098
1226,2004-09-14,8091.799805
1227,2004-09-15,8060.700195
1228,2004-09-16,8078.799805
1229,2004-09-17,8085.299805
1230,2004-09-20,8053.5
1231,2004-09-21,8071.100098
1232,2004-09-22,8021.700195
1233,2004-09-23,7990.899902
1234,2004-09-24,7986.100098
1235,2004-09-27,7939.700195
1236,2004-09-28,7988.299805
1237,2004-09-29,8048.0
1238,2004-09-30,8029.200195
1239,2004-10-01,8220.599609
1240,2004-10-04,8304.900391
1241,2004-10-05,8305.299805
1242,2004-10-06,8323.599609
1243,2004-10-07,8332.700195
1244,2004-10-08,8323.200195
1245,2004-10-11,8301.700195
1247,2004-10-13,8296.400391
1248,2004-10-14,8255.5
1249,2004-10-15,8261.099609
1250,2004-10-18,8267.0
1251,2004-10-19,8347.700195
1252,2004-10-20,8288.599609
1253,2004-10-21,8345.599609
1254,2004-10-22,8372.400391
1255,2004-10-25,8230.200195
1256,2004-10-26,8232.5
1257,2004-10-27,8338.400391
1258,2004-10-28,8435.400391
1259,2004-10-29,8418.299805
1261,2004-11-02,8506.099609
1262,2004-11-03,8525.700195
1263,2004-11-04,8533.799805
1264,2004-11-05,8570.599609
1265,2004-11-08,8578.099609
1266,2004-11-09,8549.599609
1267,2004-11-10,8527.900391
1268,2004-11-11,8558.5
1269,2004-11-12,8550.0
1270,2004-11-15,8520.099609
1271,2004-11-16,8458.200195
1272,2004-11-17,8624.0
1273,2004-11-18,8636.299805
1274,2004-11-19,8625.900391
1275,2004-11-22,8603.400391
1276,2004-11-23,8607.200195
1277,2004-11-24,8668.0
1278,2004-11-25,8755.400391
1279,2004-11-26,8739.200195
1280,2004-11-29,8715.5
1281,2004-11-30,8693.0
1282,2004-12-01,8773.900391
1283,2004-12-02,8811.400391
1284,2004-12-03,8787.900391
1286,2004-12-07,8818.400391
1288,2004-12-09,8775.599609
1289,2004-12-10,8827.200195
1290,2004-12-13,8887.900391
1291,2004-12-14,8893.799805
1292,2004-12-15,8871.200195
1293,2004-12-16,8898.799805
1294,2004-12-17,8866.0
1295,2004-12-20,8894.5
1296,2004-12-21,8941.799805
1297,2004-12-22,9025.0
1298,2004-12-23,9054.200195
1300,2004-12-27,9050.700195
1301,2004-12-28,9077.099609
1302,2004-12-29,9100.700195
1303,2004-12-30,9080.799805
1305,2005-01-03,9124.099609
1306,2005-01-04,9120.0
1307,2005-01-05,9024.400391
1309,2005-01-07,9041.099609
1310,2005-01-10,9028.5
1311,2005-01-11,8966.400391
1312,2005-01-12,8945.700195
1313,2005-01-13,9016.799805
1314,2005-01-14,9025.099609
1315,2005-01-17,9094.400391
1316,2005-01-18,9096.900391
1317,2005-01-19,9087.599609
1318,2005-01-20,9017.700195
1319,2005-01-21,8999.400391
1320,2005-01-24,8967.099609
1321,2005-01-25,9033.200195
1322,2005-01-26,9058.099609
1323,2005-01-27,9125.299805
1324,2005-01-28,9139.400391
1325,2005-01-31,9223.900391
1326,2005-02-01,9257.0
1327,2005-02-02,9307.0
1328,2005-02-03,9310.400391
1329,2005-02-04,9422.5
1330,2005-02-07,9461.700195
1331,2005-02-08,9479.200195
1332,2005-02-09,9450.799805
1333,2005-02-10,9451.200195
1334,2005-02-11,9588.299805
1335,2005-02-14,9585.0
1336,2005-02-15,9634.299805
1337,2005-02-16,9575.599609
1338,2005-02-17,9585.700195
1339,2005-02-18,9570.099609
1340,2005-02-21,9464.599609
1341,2005-02-22,9350.299805
1342,2005-02-23,9354.099609
1343,2005-02-24,9352.599609
1344,2005-02-25,9439.700195
1345,2005-02-28,9391.0
1346,2005-03-01,9472.299805
1347,2005-03-02,9443.599609
1348,2005-03-03,9418.799805
1349,2005-03-04,9538.0
1350,2005-03-07,9545.900391
1351,2005-03-08,9480.200195
1352,2005-03-09,9410.299805
1353,2005-03-10,9319.400391
1354,2005-03-11,9330.200195
1355,2005-03-14,9296.5
1356,2005-03-15,9354.700195
1357,2005-03-16,9201.200195
1358,2005-03-17,9235.799805
1359,2005-03-18,9263.900391
1360,2005-03-21,9225.400391
1361,2005-03-22,9299.200195
1362,2005-03-23,9252.099609
1363,2005-03-24,9309.299805
1366,2005-03-29,9324.099609
1367,2005-03-30,9280.099609
1368,2005-03-31,9258.799805
1369,2005-04-01,9289.5
1370,2005-04-04,9206.0
1371,2005-04-05,9298.099609
1372,2005-04-06,9382.099609
1373,2005-04-07,9392.400391
1374,2005-04-08,9385.799805
1375,2005-04-11,9334.799805
1376,2005-04-12,9303.099609
1377,2005-04-13,9373.900391
1378,2005-04-14,9364.5
1379,2005-04-15,9155.200195
1380,2005-04-18,9025.799805
1381,2005-04-19,9046.200195
1382,2005-04-20,9016.599609
1383,2005-04-21,9018.700195
1384,2005-04-22,9096.400391
1385,2005-04-25,9106.200195
1386,2005-04-26,9083.700195
1387,2005-04-27,8985.0
1388,2005-04-28,8985.400391
1389,2005-04-29,9001.599609
1390,2005-05-02,9119.900391
1391,2005-05-03,9168.299805
1392,2005-05-04,9195.700195
1393,2005-05-05,9235.5
1394,2005-05-06,9263.099609
1395,2005-05-09,9223.5
1396,2005-05-10,9146.099609
1397,2005-05-11,9149.900391
1398,2005-05-12,9213.099609
1399,2005-05-13,9222.5
1400,2005-05-16,9217.700195
1401,2005-05-17,9213.299805
1402,2005-05-18,9364.200195
1403,2005-05-19,9400.099609
1404,2005-05-20,9368.5
1405,2005-05-23,9397.0
1406,2005-05-24,9372.400391
1407,2005-05-25,9351.299805
1408,2005-05-26,9417.900391
1409,2005-05-27,9381.5
1410,2005-05-30,9466.799805
1411,2005-05-31,9427.099609
1412,2005-06-01,9550.799805
1413,2005-06-02,9539.700195
1414,2005-06-03,9497.700195
1415,2005-06-06,9449.400391
1416,2005-06-07,9535.5
1417,2005-06-08,9487.700195
1418,2005-06-09,9494.0
1419,2005-06-10,9561.5
1420,2005-06-13,9579.200195
1421,2005-06-14,9614.400391
1422,2005-06-15,9563.599609
1423,2005-06-16,9624.700195
1424,2005-06-17,9682.299805
1425,2005-06-20,9659.5
1426,2005-06-21,9712.5
1427,2005-06-22,9726.200195
1428,2005-06-23,9769.599609
1429,2005-06-24,9677.400391
1430,2005-06-27,9622.900391
1431,2005-06-28,9682.5
1432,2005-06-29,9769.200195
1433,2005-06-30,9783.200195
1434,2005-07-01,9829.099609
1435,2005-07-04,9815.0
1436,2005-07-05,9807.400391
1437,2005-07-06,9832.5
1438,2005-07-07,9644.400391
1439,2005-07-08,9793.200195
1440,2005-07-11,9876.299805
1441,2005-07-12,9873.400391
1442,2005-07-13,9937.799805
1443,2005-07-14,9965.200195
1444,2005-07-15,9943.799805
1445,2005-07-18,9961.0
1446,2005-07-19,10045.0
1447,2005-07-20,10007.0
1448,2005-07-21,10021.5
1449,2005-07-22,10018.799805
1450,2005-07-25,10017.099609
1451,2005-07-26,10043.299805
1452,2005-07-27,10088.700195
1453,2005-07-28,10128.799805
1454,2005-07-29,10115.599609
1455,2005-08-01,10068.900391
1456,2005-08-02,10113.900391
1457,2005-08-03,10149.700195
1458,2005-08-04,10074.299805
1459,2005-08-05,10045.400391
1460,2005-08-08,10115.5
1461,2005-08-09,10145.599609
1462,2005-08-10,10229.200195
1463,2005-08-11,10222.099609
1464,2005-08-12,10187.200195
1465,2005-08-15,10184.900391
1466,2005-08-16,10139.799805
1467,2005-08-17,10094.099609
1468,2005-08-18,10037.900391
1469,2005-08-19,10132.900391
1470,2005-08-22,10174.799805
1471,2005-08-23,10104.099609
1472,2005-08-24,10078.900391
1473,2005-08-25,9983.200195
1474,2005-08-26,9904.799805
1475,2005-08-29,9938.5
1476,2005-08-30,9922.299805
1477,2005-08-31,10008.900391
1478,2005-09-01,10134.099609
1479,2005-09-02,10145.0
1480,2005-09-05,10250.900391
1481,2005-09-06,10373.200195
1482,2005-09-07,10408.0
1483,2005-09-08,10441.200195
1484,2005-09-09,10486.599609
1485,2005-09-12,10494.700195
1486,2005-09-13,10429.799805
1487,2005-09-14,10459.099609
1488,2005-09-15,10475.700195
1489,2005-09-16,10532.099609
1490,2005-09-19,10536.0
1491,2005-09-20,10583.400391
1492,2005-09-21,10500.299805
1493,2005-09-22,10536.599609
1494,2005-09-23,10631.200195
1495,2005-09-26,10724.900391
1496,2005-09-27,10678.5
1497,2005-09-28,10801.700195
1498,2005-09-29,10780.599609
1499,2005-09-30,10813.900391
1500,2005-10-03,10880.700195
1501,2005-10-04,10919.200195
1502,2005-10-05,10823.099609
1503,2005-10-06,10750.900391
1504,2005-10-07,10732.400391
1505,2005-10-10,10800.599609
1506,2005-10-11,10810.200195
1507,2005-10-12,10721.799805
1508,2005-10-13,10567.099609
1509,2005-10-14,10629.299805
1510,2005-10-17,10629.5
1511,2005-10-18,10529.900391
1512,2005-10-19,10402.5
1513,2005-10-20,10382.299805
1514,2005-10-21,10368.799805
1515,2005-10-24,10534.5
1516,2005-10-25,10476.599609
1517,2005-10-26,10473.400391
1518,2005-10-27,10328.599609
1519,2005-10-28,10339.5
1520,2005-10-31,10493.799805
1521,2005-11-01,10427.200195
1522,2005-11-02,10424.5
1523,2005-11-03,10476.900391
1524,2005-11-04,10412.299805
1525,2005-11-07,10420.900391
1526,2005-11-08,10440.200195
1527,2005-11-09,10456.299805
1528,2005-11-10,10438.400391
1529,2005-11-11,10510.299805
1530,2005-11-14,10504.599609
1531,2005-11-15,10456.299805
1532,2005-11-16,10391.700195
1533,2005-11-17,10445.200195
1534,2005-11-18,10527.099609
1535,2005-11-21,10535.099609
1536,2005-11-22,10522.900391
1537,2005-11-23,10626.700195
1538,2005-11-24,10634.200195
1539,2005-11-25,10656.299805
1540,2005-11-28,10618.799805
1541,2005-11-29,10620.099609
1542,2005-11-30,10557.799805
1543,2005-12-01,10678.700195
1544,2005-12-02,10649.799805
1545,2005-12-05,10532.099609
1546,2005-12-06,10539.299805
1547,2005-12-07,10506.599609
1548,2005-12-08,10495.799805
1549,2005-12-09,10489.299805
1550,2005-12-12,10540.0
1551,2005-12-13,10533.599609
1552,2005-12-14,10502.400391
1553,2005-12-15,10483.5
1554,2005-12-16,10555.299805
1555,2005-12-19,10528.299805
1556,2005-12-20,10572.299805
1557,2005-12-21,10682.700195
1558,2005-12-22,10701.299805
1559,2005-12-23,10723.900391
1561,2005-12-27,10772.700195
1562,2005-12-28,10769.5
1563,2005-12-29,10778.099609
1564,2005-12-30,10733.900391
1565,2006-01-02,10786.700195
1566,2006-01-03,10818.099609
1567,2006-01-04,10895.799805
1568,2006-01-05,10913.599609
1569,2006-01-06,10913.599609
1570,2006-01-09,10962.5
1571,2006-01-10,10869.900391
1572,2006-01-11,10966.200195
1573,2006-01-12,10955.799805
1574,2006-01-13,10850.700195
1575,2006-01-16,10898.400391
1576,2006-01-17,10806.299805
1577,2006-01-18,10708.099609
1578,2006-01-19,10821.5
1579,2006-01-20,10740.900391
1580,2006-01-23,10712.200195
1581,2006-01-24,10665.599609
1582,2006-01-25,10824.099609
1583,2006-01-26,10890.200195
1584,2006-01-27,11023.200195
1585,2006-01-30,11038.0
1586,2006-01-31,11104.299805
1587,2006-02-01,11221.099609
1588,2006-02-02,11136.0
1589,2006-02-03,11175.799805
1590,2006-02-06,11187.5
1591,2006-02-07,11175.099609
1592,2006-02-08,11202.599609
1593,2006-02-09,11344.900391
1594,2006-02-10,11312.599609
1595,2006-02-13,11395.5
1596,2006-02-14,11395.900391
1597,2006-02-15,11377.400391
1598,2006-02-16,11447.200195
1599,2006-02-17,11491.299805
1600,2006-02-20,11535.599609
1601,2006-02-21,11626.900391
1602,2006-02-22,11755.299805
1603,2006-02-23,11739.0
1604,2006-02-24,11786.900391
1605,2006-02-27,11832.799805
1606,2006-02-28,11740.700195
1607,2006-03-01,11902.200195
1608,2006-03-02,11809.599609
1609,2006-03-03,11755.700195
1610,2006-03-06,11759.099609
1611,2006-03-07,11701.299805
1612,2006-03-08,11629.200195
1613,2006-03-09,11699.599609
1614,2006-03-10,11771.799805
1615,2006-03-13,11845.400391
1616,2006-03-14,11835.0
1617,2006-03-15,11845.700195
1618,2006-03-16,11862.5
1619,2006-03-17,11872.900391
1620,2006-03-20,11922.0
1621,2006-03-21,11933.400391
1622,2006-03-22,11951.599609
1623,2006-03-23,11906.200195
1624,2006-03-24,11954.400391
1625,2006-03-27,11839.599609
1626,2006-03-28,11774.200195
1627,2006-03-29,11817.299805
1628,2006-03-30,11869.799805
1629,2006-03-31,11854.299805
1630,2006-04-03,11920.0
1631,2006-04-04,11893.799805
1632,2006-04-05,11916.400391
1633,2006-04-06,11908.200195
1634,2006-04-07,11816.700195
1635,2006-04-10,11817.5
1636,2006-04-11,11674.599609
1637,2006-04-12,11601.700195
1638,2006-04-13,11609.400391
1639,2006-04-18,11585.0
1640,2006-04-19,11720.099609
1641,2006-04-20,11782.599609
1642,2006-04-21,11913.799805
1643,2006-04-24,11901.299805
1644,2006-04-25,11920.5
1645,2006-04-26,11925.599609
1646,2006-04-27,11891.299805
1647,2006-04-28,11892.5
1648,2006-05-02,11929.299805
1649,2006-05-03,11876.5
1650,2006-05-04,11928.5
1651,2006-05-05,12034.400391
1652,2006-05-08,12067.700195
1653,2006-05-09,12083.299805
1654,2006-05-10,12064.799805
1655,2006-05-11,12008.400391
1656,2006-05-12,11710.200195
1657,2006-05-15,11587.700195
1658,2006-05-16,11595.900391
1659,2006-05-17,11248.200195
1660,2006-05-18,11210.299805
1661,2006-05-19,11270.799805
1662,2006-05-22,10950.200195
1663,2006-05-23,11160.700195
1664,2006-05-24,11047.200195
1665,2006-05-25,11208.200195
1666,2006-05-26,11414.799805
1667,2006-05-29,11371.400391
1668,2006-05-30,11165.599609
1669,2006-05-31,11340.5
1670,2006-06-01,11346.400391
1671,2006-06-02,11360.700195
1672,2006-06-05,11287.799805
1673,2006-06-06,11112.0
1674,2006-06-07,11224.700195
1675,2006-06-08,10952.599609
1676,2006-06-09,11098.200195
1677,2006-06-12,11031.400391
1678,2006-06-13,10797.5
1679,2006-06-14,10852.0
1680,2006-06-15,11036.299805
1681,2006-06-16,10962.799805
1682,2006-06-19,11056.799805
1683,2006-06-20,11103.5
1684,2006-06-21,11155.400391
1685,2006-06-22,11246.299805
1686,2006-06-23,11274.200195
1687,2006-06-26,11276.599609
1688,2006-06-27,11214.5
1689,2006-06-28,11188.799805
1690,2006-06-29,11386.599609
1691,2006-06-30,11548.099609
1692,2006-07-03,11569.599609
1693,2006-07-04,11603.099609
1694,2006-07-05,11521.200195
1695,2006-07-06,11636.799805
1696,2006-07-07,11626.700195
1697,2006-07-10,11649.5
1698,2006-07-11,11535.200195
1699,2006-07-12,11537.299805
1700,2006-07-13,11375.0
1701,2006-07-14,11240.200195
1702,2006-07-17,11179.400391
1703,2006-07-18,11161.0
1704,2006-07-19,11425.700195
1705,2006-07-20,11446.400391
1706,2006-07-21,11333.900391
1707,2006-07-24,11561.599609
1708,2006-07-25,11611.900391
1709,2006-07-26,11635.200195
1710,2006-07-27,11768.400391
1711,2006-07-28,11887.400391
1712,2006-07-31,11818.0
1713,2006-08-01,11706.599609
1714,2006-08-02,11863.0
1715,2006-08-03,11800.700195
1716,2006-08-04,11934.099609
1717,2006-08-07,11790.5
1718,2006-08-08,11834.0
1719,2006-08-09,11911.599609
1720,2006-08-10,11810.400391
1721,2006-08-11,11777.299805
1722,2006-08-14,11903.299805
1723,2006-08-15,11991.299805
1724,2006-08-16,12045.900391
1725,2006-08-17,12087.799805
1726,2006-08-18,12067.799805
1727,2006-08-21,12054.900391
1728,2006-08-22,12080.799805
1729,2006-08-23,12012.700195
1730,2006-08-24,12056.0
1731,2006-08-25,12042.900391
1732,2006-08-28,12116.599609
1733,2006-08-29,12146.599609
1734,2006-08-30,12171.900391
1735,2006-08-31,12144.700195
1736,2006-09-01,12193.0
1737,2006-09-04,12278.599609
1738,2006-09-05,12212.400391
1739,2006-09-06,12102.900391
1740,2006-09-07,12014.5
1741,2006-09-08,12081.700195
1742,2006-09-11,12055.200195
1743,2006-09-12,12164.900391
1744,2006-09-13,12206.900391
1745,2006-09-14,12214.5
1746,2006-09-15,12278.400391
1747,2006-09-18,12287.799805
1748,2006-09-19,12240.900391
1749,2006-09-20,12426.099609
1750,2006-09-21,12476.900391
1751,2006-09-22,12389.5
1752,2006-09-25,12393.299805
1753,2006-09-26,12617.400391
1754,2006-09-27,12950.0
1755,2006-09-28,12930.200195
1756,2006-09-29,12934.700195
1757,2006-10-02,12915.900391
1758,2006-10-03,12860.5
1759,2006-10-04,12982.599609
1760,2006-10-05,13116.400391
1761,2006-10-06,13152.099609
1762,2006-10-09,13143.5
1763,2006-10-10,13234.5
1764,2006-10-11,13260.900391
1765,2006-10-12,13406.900391
1766,2006-10-13,13454.5
1767,2006-10-16,13476.599609
1768,2006-10-17,13245.299805
1769,2006-10-18,13398.200195
1770,2006-10-19,13463.700195
1771,2006-10-20,13558.0
1772,2006-10-23,13620.700195
1773,2006-10-24,13579.799805
1774,2006-10-25,13636.299805
1775,2006-10-26,13633.099609
1776,2006-10-27,13725.799805
1777,2006-10-30,13713.200195
1778,2006-10-31,13753.0
1779,2006-11-01,13772.599609
1780,2006-11-02,13719.299805
1781,2006-11-03,13794.700195
1782,2006-11-06,13968.5
1783,2006-11-07,14058.299805
1784,2006-11-08,14090.400391
1785,2006-11-09,14111.400391
1786,2006-11-10,14002.400391
1787,2006-11-13,14091.900391
1788,2006-11-14,14113.200195
1789,2006-11-15,14174.299805
1790,2006-11-16,14241.299805
1791,2006-11-17,14170.0
1792,2006-11-20,14256.0
1793,2006-11-21,14228.099609
1794,2006-11-22,14294.599609
1795,2006-11-23,14284.400391
1796,2006-11-24,14088.099609
1797,2006-11-27,13786.799805
1798,2006-11-28,13732.099609
1799,2006-11-29,13978.0
1800,2006-11-30,13849.299805
1801,2006-12-01,13660.599609
1802,2006-12-04,13846.400391
1803,2006-12-05,14032.5
1804,2006-12-06,14007.099609
1805,2006-12-07,14062.799805
1806,2006-12-08,14076.599609
1807,2006-12-11,14209.599609
1808,2006-12-12,14200.200195
1809,2006-12-13,14327.5
1810,2006-12-14,14351.900391
1811,2006-12-15,14387.599609
1812,2006-12-18,14317.5
1813,2006-12-19,14176.799805
1814,2006-12-20,14201.700195
1815,2006-12-21,14150.400391
1816,2006-12-22,14066.099609
1817,2006-12-27,14199.400391
1818,2006-12-28,14160.799805
1819,2006-12-29,14146.5
1821,2007-01-02,14364.400391
1822,2007-01-03,14375.099609
1823,2007-01-04,14382.400391
1824,2007-01-05,14304.700195
1825,2007-01-08,14322.299805
1826,2007-01-09,14311.5
1827,2007-01-10,14116.099609
1828,2007-01-11,14328.799805
1829,2007-01-12,14368.200195
1830,2007-01-15,14416.700195
1831,2007-01-16,14355.599609
1832,2007-01-17,14295.0
1833,2007-01-18,14265.299805
1834,2007-01-19,14397.900391
1835,2007-01-22,14359.700195
1836,2007-01-23,14368.599609
1837,2007-01-24,14540.700195
1838,2007-01-25,14537.299805
1839,2007-01-26,14415.400391
1840,2007-01-29,14507.0
1841,2007-01-30,14553.400391
1842,2007-01-31,14553.200195
1843,2007-02-01,14571.5
1844,2007-02-02,14631.200195
1845,2007-02-05,14616.700195
1846,2007-02-06,14703.200195
1847,2007-02-07,14854.599609
1848,2007-02-08,14826.0
1849,2007-02-09,14875.5
1850,2007-02-12,14769.0
1851,2007-02-13,14824.599609
1852,2007-02-14,14905.700195
1853,2007-02-15,14876.900391
1854,2007-02-16,14851.200195
1855,2007-02-19,14915.799805
1856,2007-02-20,14886.099609
1857,2007-02-21,14788.799805
1858,2007-02-22,14791.299805
1859,2007-02-23,14767.099609
1860,2007-02-26,14856.099609
1861,2007-02-27,14408.299805
1862,2007-02-28,14248.400391
1863,2007-03-01,14064.900391
1864,2007-03-02,13962.200195
1865,2007-03-05,13749.099609
1866,2007-03-06,13825.900391
1867,2007-03-07,13912.700195
1868,2007-03-08,14194.0
1869,2007-03-09,14257.200195
1870,2007-03-12,14146.5
1871,2007-03-13,13982.900391
1872,2007-03-14,13602.400391
1873,2007-03-15,13940.400391
1874,2007-03-16,13977.400391
1875,2007-03-19,14250.200195
1876,2007-03-20,14323.200195
1877,2007-03-21,14310.5
1878,2007-03-22,14490.099609
1879,2007-03-23,14545.700195
1880,2007-03-26,14469.599609
1881,2007-03-27,14536.799805
1882,2007-03-28,14483.0
1883,2007-03-29,14605.299805
1884,2007-03-30,14641.700195
1885,2007-04-02,14730.799805
1886,2007-04-03,14953.200195
1887,2007-04-04,14943.099609
1888,2007-04-05,14974.900391
